"333 Machinery, Except Electrical","2016 through September","6,098,020,782","22,985,420,642","-16,887,399,860"
"334 Computer & Electronic Products","2002","5,318,628,579","33,323,176,171","-28,004,547,592"
"334 Computer & Electronic Products","2003","6,508,282,571","43,868,928,884","-37,360,646,313"
"334 Computer & Electronic Products","2004","7,774,517,483","64,047,392,288","-56,272,874,805"
"334 Computer & Electronic Products","2005","8,848,758,788","79,705,048,298","-70,856,289,510"
"334 Computer & Electronic Products","2006","12,574,137,579","95,821,437,465","-83,247,299,886"
"334 Computer & Electronic Products","2007","13,266,484,169","106,695,427,953","-93,428,943,784"
"334 Computer & Electronic Products","2008","13,871,106,323","107,981,658,422","-94,110,552,099"
"334 Computer & Electronic Products","2009","12,530,180,828","103,355,689,690","-90,825,508,862"
"334 Computer & Electronic Products","2010","15,235,339,338","132,770,423,192","-117,535,083,854"
"334 Computer & Electronic Products","2011","13,789,797,050","145,822,311,417","-132,032,514,367"
"334 Computer & Electronic Products","2012","13,921,978,742","154,399,373,963","-140,477,395,221"
"334 Computer & Electronic Products","2013","16,025,640,000","159,054,197,532","-143,028,557,532"
"334 Computer & Electronic Products","2014","16,356,108,269","168,274,072,010","-151,917,963,741"
"334 Computer & Electronic Products","2015","17,406,383,860","170,532,303,409","-153,125,919,549"
"334 Computer & Electronic Products","2016 through September","12,604,178,871","112,939,296,858","-100,335,117,987"
"335 Electrical Equipment, Appliances & Components","2002","545,451,049","10,547,514,412","-10,002,063,363"
"335 Electrical Equipment, Appliances & Components","2003","551,916,842","11,904,497,607","-11,352,580,765"
"335 Electrical Equipment, Appliances & Components","2004","837,469,408","14,827,807,070","-13,990,337,662"
"335 Electrical Equipment, Appliances & Components","2005","998,544,557","17,345,430,827","-16,346,886,270"
"335 Electrical Equipment, Appliances & Components","2006","1,326,529,339","20,300,795,771","-18,974,266,432"
"335 Electrical Equipment, Appliances & Components","2007","1,399,536,140","22,229,263,460","-20,829,727,320"
"335 Electrical Equipment, Appliances & Components","2008","1,794,160,884","23,336,068,946","-21,541,908,062"
"335 Electrical Equipment, Appliances & Components","2009","1,342,367,406","20,145,229,969","-18,802,862,563"
"335 Electrical Equipment, Appliances & Components","2010","1,646,249,388","26,063,479,147","-24,417,229,759"
"335 Electrical Equipment, Appliances & Components","2011","1,933,257,357","28,847,947,545","-26,914,690,188"
"335 Electrical Equipment, Appliances & Components","2012","2,479,442,772","33,309,529,684","-30,830,086,912"
"335 Electrical Equipment, Appliances & Components","2013","2,746,613,383","36,624,980,895","-33,878,367,512"
"335 Electrical Equipment, Appliances & Components","2014","3,055,051,681","38,958,601,977","-35,903,550,296"
"335 Electrical Equipment, Appliances & Components","2015","3,009,389,720","41,797,288,937","-38,787,899,217"
"335 Electrical Equipment, Appliances & Components","2016 through September","2,186,856,637","29,976,535,595","-27,789,678,958"
"336 Transportation Equipment","2002","4,025,979,134","2,262,344,187","1,763,634,947"
"336 Transportation Equipment","2003","3,248,843,690","2,901,777,602","347,066,088"
"336 Transportation Equipment","2004","2,644,526,767","4,137,951,923","-1,493,425,156"
"336 Transportation Equipment","2005","4,906,914,999","5,221,264,879","-314,349,880"
"336 Transportation Equipment","2006","6,403,038,787","6,493,118,774","-90,079,987"
"336 Transportation Equipment","2007","7,210,646,446","7,768,592,331","-557,945,885"
"336 Transportation Equipment","2008","6,075,059,476","7,919,956,599","-1,844,897,123"
"336 Transportation Equipment","2009","7,491,734,982","6,273,122,284","1,218,612,698"
"336 Transportation Equipment","2010","10,618,418,499","8,870,315,445","1,748,103,054"
"336 Transportation Equipment","2011","13,170,001,478","10,813,489,317","2,356,512,161"
"336 Transportation Equipment","2012","15,091,408,722","12,293,809,072","2,797,599,650"
"336 Transportation Equipment","2013","22,561,069,176","13,278,726,504","9,282,342,672"
"336 Transportation Equipment","2014","26,472,038,710","15,584,875,366","10,887,163,344"
"336 Transportation Equipment","2015","26,094,207,839","17,769,017,040","8,325,190,799"
"336 Transportation Equipment","2016 through September","18,856,862,571","13,442,946,553","5,413,916,018"
"337 Furniture & Fixtures","2002","20,600,954","6,814,496,674","-6,793,895,720"
"337 Furniture & Fixtures","2003","27,769,614","8,510,556,302","-8,482,786,688"
"337 Furniture & Fixtures","2004","33,638,905","10,447,604,774","-10,413,965,869"
"337 Furniture & Fixtures","2005","42,617,214","12,552,681,215","-12,510,064,001"
"337 Furniture & Fixtures","2006","76,612,749","14,411,565,102","-14,334,952,353"
"337 Furniture & Fixtures","2007","96,622,727","15,245,482,935","-15,148,860,208"
"337 Furniture & Fixtures","2008","101,845,837","14,684,589,382","-14,582,743,545"
"337 Furniture & Fixtures","2009","70,385,631","12,416,868,154","-12,346,482,523"
"337 Furniture & Fixtures","2010","116,365,981","15,127,499,315","-15,011,133,334"
"337 Furniture & Fixtures","2011","120,119,268","15,222,420,944","-15,102,301,676"
"337 Furniture & Fixtures","2012","151,985,877","16,425,546,412","-16,273,560,535"
"337 Furniture & Fixtures","2013","167,318,470","17,451,501,803","-17,284,183,333"
"337 Furniture & Fixtures","2014","216,659,873","18,477,334,938","-18,260,675,065"
"337 Furniture & Fixtures","2015","201,197,828","20,416,137,740","-20,214,939,912"
"337 Furniture & Fixtures","2016 through September","135,774,089","15,723,305,996","-15,587,531,907"
"339 Miscellaneous Manufactured Commodities","2002","213,161,699","20,435,348,020","-20,222,186,321"
"339 Miscellaneous Manufactured Commodities","2003","268,513,336","22,930,007,959","-22,661,494,623"
"339 Miscellaneous Manufactured Commodities","2004","378,628,536","25,080,803,134","-24,702,174,598"
"339 Miscellaneous Manufactured Commodities","2005","446,972,450","28,160,776,154","-27,713,803,704"
"339 Miscellaneous Manufactured Commodities","2006","516,051,944","31,042,530,145","-30,526,478,201"
"339 Miscellaneous Manufactured Commodities","2007","642,598,590","37,224,331,026","-36,581,732,436"
"339 Miscellaneous Manufactured Commodities","2008","754,328,482","38,639,073,505","-37,884,745,023"
"339 Miscellaneous Manufactured Commodities","2009","952,035,466","33,409,102,029","-32,457,066,563"
"339 Miscellaneous Manufactured Commodities","2010","1,521,799,836","37,505,771,995","-35,983,972,159"
"339 Miscellaneous Manufactured Commodities","2011","2,002,346,292","36,390,296,121","-34,387,949,829"
"339 Miscellaneous Manufactured Commodities","2012","2,106,983,080","36,173,997,407","-34,067,014,327"
"339 Miscellaneous Manufactured Commodities","2013","2,128,276,527","36,160,294,378","-34,032,017,851"
"339 Miscellaneous Manufactured Commodities","2014","2,381,059,595","37,704,986,904","-35,323,927,309"
"339 Miscellaneous Manufactured Commodities","2015","2,586,540,514","40,104,675,935","-37,518,135,421"
"339 Miscellaneous Manufactured Commodities","2016 through September","2,143,978,490","27,962,017,497","-25,818,039,007"
"511 Newspapers, Books & Other Published Matter, Nesoi","2003","821,333","4,612,079","-3,790,746"
"511 Newspapers, Books & Other Published Matter, Nesoi","2004","32,595,270","3,892,807","28,702,463"
"511 Newspapers, Books & Other Published Matter, Nesoi","2005","39,921,167","8,047,441","31,873,726"
"511 Newspapers, Books & Other Published Matter, Nesoi","2006","61,880,262","10,443,958","51,436,304"
"511 Newspapers, Books & Other Published Matter, Nesoi","2007","29,181,628","5,505,045","23,676,583"
"511 Newspapers, Books & Other Published Matter, Nesoi","2008","24,752,291","1,962,918","22,789,373"
"511 Newspapers, Books & Other Published Matter, Nesoi","2009","46,777,102","6,376,702","40,400,400"
"511 Newspapers, Books & Other Published Matter, Nesoi","2010","59,693,697","3,504,827","56,188,870"
"511 Newspapers, Books & Other Published Matter, Nesoi","2011","51,172,106","4,177,711","46,994,395"
"910 Waste And Scrap","2002","1,211,576,310","27,719,943","1,183,856,367"
"910 Waste And Scrap","2003","1,942,577,805","27,615,405","1,914,962,400"
"910 Waste And Scrap","2004","2,513,801,574","39,263,159","2,474,538,415"
"910 Waste And Scrap","2005","3,691,375,170","53,166,452","3,638,208,718"
"910 Waste And Scrap","2006","6,047,615,135","133,334,958","5,914,280,177"
"910 Waste And Scrap","2007","7,330,878,620","70,385,487","7,260,493,133"
"910 Waste And Scrap","2008","7,513,465,837","92,404,654","7,421,061,183"
"910 Waste And Scrap","2009","7,176,459,255","79,671,074","7,096,788,181"
"910 Waste And Scrap","2010","8,602,885,525","104,167,146","8,498,718,379"
"910 Waste And Scrap","2011","11,555,418,042","119,659,424","11,435,758,618"
"910 Waste And Scrap","2012","9,525,388,016","153,749,077","9,371,638,939"
"910 Waste And Scrap","2013","8,762,337,896","128,824,736","8,633,513,160"
"910 Waste And Scrap","2014","7,119,012,549","137,900,233","6,981,112,316"
"910 Waste And Scrap","2015","5,980,412,599","108,285,304","5,872,127,295"
"910 Waste And Scrap","2016 through September","3,721,709,014","77,112,614","3,644,596,400"
"920 Used Or Second-hand Merchandise","2002","26,848,562","176,975,772","-150,127,210"
"920 Used Or Second-hand Merchandise","2003","9,611,316","173,395,752","-163,784,436"
"920 Used Or Second-hand Merchandise","2004","17,347,196","177,393,515","-160,046,319"
"920 Used Or Second-hand Merchandise","2005","14,285,605","283,883,930","-269,598,325"
"920 Used Or Second-hand Merchandise","2006","23,844,847","289,016,605","-265,171,758"
"920 Used Or Second-hand Merchandise","2007","34,603,318","386,602,824","-351,999,506"
"920 Used Or Second-hand Merchandise","2008","75,909,635","356,491,630","-280,581,995"
"920 Used Or Second-hand Merchandise","2009","49,574,298","184,699,935","-135,125,637"
"920 Used Or Second-hand Merchandise","2010","44,404,619","254,000,358","-209,595,739"
"920 Used Or Second-hand Merchandise","2011","73,883,299","303,344,946","-229,461,647"
"930 Used Or Second-hand Merchandise","2012","774,937,694","354,096,585","420,841,109"
"930 Used Or Second-hand Merchandise","2013","1,002,960,243","342,039,473","660,920,770"
"930 Used Or Second-hand Merchandise","2014","1,284,525,194","333,492,801","951,032,393"
"930 Used Or Second-hand Merchandise","2015","876,222,373","409,451,186","466,771,187"
"930 Used Or Second-hand Merchandise","2016 through September","476,701,432","257,166,414","219,535,018"
"980 Goods Returned (exports For Canada Only)","2002","","380,171,816","-380,171,816"
"980 Goods Returned (exports For Canada Only)","2003","","473,923,646","-473,923,646"
"980 Goods Returned (exports For Canada Only)","2004","","596,261,036","-596,261,036"
"980 Goods Returned (exports For Canada Only)","2005","","692,270,024","-692,270,024"
"980 Goods Returned (exports For Canada Only)","2006","","802,367,194","-802,367,194"
"980 Goods Returned (exports For Canada Only)","2007","","966,423,311","-966,423,311"
"980 Goods Returned (exports For Canada Only)","2008","","981,563,838","-981,563,838"
"980 Goods Returned (exports For Canada Only)","2009","","1,017,948,678","-1,017,948,678"
"980 Goods Returned (exports For Canada Only)","2010","","1,126,521,678","-1,126,521,678"
"980 Goods Returned (exports For Canada Only)","2011","","1,222,880,547","-1,222,880,547"
"980 Goods Returned (exports For Canada Only)","2012","","1,634,432,681","-1,634,432,681"
"980 Goods Returned (exports For Canada Only)","2013","","1,780,456,651","-1,780,456,651"
"980 Goods Returned (exports For Canada Only)","2014","","1,972,830,877","-1,972,830,877"
"980 Goods Returned (exports For Canada Only)","2015","","2,042,581,612","-2,042,581,612"
"980 Goods Returned (exports For Canada Only)","2016 through September","","1,559,062,561","-1,559,062,561"
"990 Other Special Classification Provisions","2002","301,157,580","1,189,690,906","-888,533,326"
"990 Other Special Classification Provisions","2003","363,559,467","1,518,638,084","-1,155,078,617"
"990 Other Special Classification Provisions","2004","422,341,279","1,988,506,385","-1,566,165,106"
"990 Other Special Classification Provisions","2005","495,483,220","2,439,902,399","-1,944,419,179"
"990 Other Special Classification Provisions","2006","600,009,277","2,883,520,218","-2,283,510,941"
"990 Other Special Classification Provisions","2007","757,825,063","3,775,546,490","-3,017,721,427"
"990 Other Special Classification Provisions","2008","946,940,073","4,239,931,712","-3,292,991,639"
"990 Other Special Classification Provisions","2009","746,388,733","3,493,209,153","-2,746,820,420"
"990 Other Special Classification Provisions","2010","1,502,898,635","3,587,285,748","-2,084,387,113"
"990 Other Special Classification Provisions","2011","1,068,216,012","3,897,853,841","-2,829,637,829"
"990 Other Special Classification Provisions","2012","847,180,675","2,758,161,757","-1,910,981,082"
"990 Other Special Classification Provisions","2013","965,395,583","2,773,494,764","-1,808,099,181"
"990 Other Special Classification Provisions","2014","997,102,144","3,446,676,600","-2,449,574,456"
"990 Other Special Classification Provisions","2015","962,077,149","3,480,977,501","-2,518,900,352"
"990 Other Special Classification Provisions","2016 through September","710,280,111","2,485,911,663","-1,775,631,552"
